47	header.datestamp.value
47	header.identifier.value
2	header.setSpec.1.value
2	header.setSpec.2.value
45	header.status
2	metadata.mods:mods.ID
2	metadata.mods:mods.mods:abstract.1.altFormat
2	metadata.mods:mods.mods:abstract.1.altRepGroup
2	metadata.mods:mods.mods:abstract.1.contentType
2	metadata.mods:mods.mods:abstract.1.xlink:type
2	metadata.mods:mods.mods:abstract.1.xml:lang
2	metadata.mods:mods.mods:abstract.2.altRepGroup
2	metadata.mods:mods.mods:abstract.2.value
2	metadata.mods:mods.mods:abstract.2.xlink:type
2	metadata.mods:mods.mods:abstract.2.xml:lang
2	metadata.mods:mods.mods:accessCondition.type
2	metadata.mods:mods.mods:accessCondition.xlink:href
2	metadata.mods:mods.mods:accessCondition.xlink:type
2	metadata.mods:mods.mods:classification.1.authorityURI
2	metadata.mods:mods.mods:classification.1.valueURI
2	metadata.mods:mods.mods:classification.2.authorityURI
2	metadata.mods:mods.mods:classification.2.generator
2	metadata.mods:mods.mods:classification.2.valueURI
2	metadata.mods:mods.mods:classification.3.authorityURI
1	metadata.mods:mods.mods:classification.3.generator
2	metadata.mods:mods.mods:classification.3.valueURI
2	metadata.mods:mods.mods:classification.4.authorityURI
2	metadata.mods:mods.mods:classification.4.valueURI
1	metadata.mods:mods.mods:classification.5.authority
1	metadata.mods:mods.mods:classification.5.authorityURI
1	metadata.mods:mods.mods:classification.5.displayLabel
1	metadata.mods:mods.mods:classification.5.value
1	metadata.mods:mods.mods:classification.5.valueURI
1	metadata.mods:mods.mods:classification.6.authority
1	metadata.mods:mods.mods:classification.6.displayLabel
1	metadata.mods:mods.mods:classification.6.value
2	metadata.mods:mods.mods:genre.1.authorityURI
2	metadata.mods:mods.mods:genre.1.type
2	metadata.mods:mods.mods:genre.1.valueURI
2	metadata.mods:mods.mods:genre.2.authority
2	metadata.mods:mods.mods:genre.2.value
2	metadata.mods:mods.mods:identifier.1.type
2	metadata.mods:mods.mods:identifier.1.value
2	metadata.mods:mods.mods:identifier.2.type
2	metadata.mods:mods.mods:identifier.2.value
2	metadata.mods:mods.mods:language.mods:languageTerm.authority
2	metadata.mods:mods.mods:language.mods:languageTerm.type
2	metadata.mods:mods.mods:language.mods:languageTerm.value
2	metadata.mods:mods.mods:location.mods:url.1.access
2	metadata.mods:mods.mods:location.mods:url.1.value
2	metadata.mods:mods.mods:location.mods:url.2.access
2	metadata.mods:mods.mods:location.mods:url.2.value
2	metadata.mods:mods.mods:location.mods:url.3.access
2	metadata.mods:mods.mods:location.mods:url.3.value
1	metadata.mods:mods.mods:location.mods:url.4.value
2	metadata.mods:mods.mods:name.1.mods:displayForm.value
2	metadata.mods:mods.mods:name.1.mods:nameIdentifier.1.type
2	metadata.mods:mods.mods:name.1.mods:nameIdentifier.1.value
2	metadata.mods:mods.mods:name.1.mods:nameIdentifier.2.type
2	metadata.mods:mods.mods:name.1.mods:nameIdentifier.2.value
2	metadata.mods:mods.mods:name.1.mods:namePart.1.type
2	metadata.mods:mods.mods:name.1.mods:namePart.1.value
2	metadata.mods:mods.mods:name.1.mods:namePart.2.type
2	metadata.mods:mods.mods:name.1.mods:namePart.2.value
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.1.authority
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.1.type
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.1.value
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.2.authority
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.2.type
2	metadata.mods:mods.mods:name.1.mods:role.mods:roleTerm.2.value
2	metadata.mods:mods.mods:name.1.type
2	metadata.mods:mods.mods:name.1.xlink:type
1	metadata.mods:mods.mods:name.2.authorityURI
1	metadata.mods:mods.mods:name.2.mods:displayForm.value
1	metadata.mods:mods.mods:name.2.mods:nameIdentifier.type
1	metadata.mods:mods.mods:name.2.mods:nameIdentifier.value
1	metadata.mods:mods.mods:name.2.mods:namePart.1.type
1	metadata.mods:mods.mods:name.2.mods:namePart.1.value
1	metadata.mods:mods.mods:name.2.mods:namePart.2.type
1	metadata.mods:mods.mods:name.2.mods:namePart.2.value
2	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.1.authority
2	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.1.type
2	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.1.value
2	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.2.authority
2	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:name.2.mods:role.mods:roleTerm.2.value
2	metadata.mods:mods.mods:name.2.type
1	metadata.mods:mods.mods:name.2.valueURI
2	metadata.mods:mods.mods:name.2.xlink:type
1	metadata.mods:mods.mods:name.3.authorityURI
1	metadata.mods:mods.mods:name.3.mods:role.mods:roleTerm.1.authority
1	metadata.mods:mods.mods:name.3.mods:role.mods:roleTerm.1.type
1	metadata.mods:mods.mods:name.3.mods:role.mods:roleTerm.1.value
1	metadata.mods:mods.mods:name.3.mods:role.mods:roleTerm.2.authority
1	metadata.mods:mods.mods:name.3.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:name.3.type
1	metadata.mods:mods.mods:name.3.valueURI
1	metadata.mods:mods.mods:name.3.xlink:type
1	metadata.mods:mods.mods:note.1.type
1	metadata.mods:mods.mods:note.1.value
1	metadata.mods:mods.mods:note.1.xlink:type
1	metadata.mods:mods.mods:note.2.type
1	metadata.mods:mods.mods:note.2.value
1	metadata.mods:mods.mods:note.2.xlink:type
1	metadata.mods:mods.mods:note.3.type
1	metadata.mods:mods.mods:note.3.value
1	metadata.mods:mods.mods:note.3.xlink:type
2	metadata.mods:mods.mods:originInfo.eventType
2	metadata.mods:mods.mods:originInfo.mods:dateIssued.encoding
2	metadata.mods:mods.mods:originInfo.mods:dateIssued.value
1	metadata.mods:mods.mods:physicalDescription.mods:extent.value
1	metadata.mods:mods.mods:relatedItem.mods:abstract.1.altFormat
1	metadata.mods:mods.mods:relatedItem.mods:abstract.1.altRepGroup
1	metadata.mods:mods.mods:relatedItem.mods:abstract.1.contentType
1	metadata.mods:mods.mods:relatedItem.mods:abstract.1.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:abstract.1.xml:lang
1	metadata.mods:mods.mods:relatedItem.mods:abstract.2.altRepGroup
1	metadata.mods:mods.mods:relatedItem.mods:abstract.2.value
1	metadata.mods:mods.mods:relatedItem.mods:abstract.2.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:abstract.2.xml:lang
1	metadata.mods:mods.mods:relatedItem.mods:accessCondition.type
1	metadata.mods:mods.mods:relatedItem.mods:accessCondition.xlink:href
1	metadata.mods:mods.mods:relatedItem.mods:accessCondition.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:classification.1.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.1.generator
1	metadata.mods:mods.mods:relatedItem.mods:classification.1.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.2.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.2.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.3.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.3.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.4.authority
1	metadata.mods:mods.mods:relatedItem.mods:classification.4.displayLabel
1	metadata.mods:mods.mods:relatedItem.mods:classification.4.value
1	metadata.mods:mods.mods:relatedItem.mods:classification.5.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:classification.5.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:genre.1.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:genre.1.type
1	metadata.mods:mods.mods:relatedItem.mods:genre.1.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:genre.2.authority
1	metadata.mods:mods.mods:relatedItem.mods:genre.2.value
1	metadata.mods:mods.mods:relatedItem.mods:language.mods:languageTerm.authority
1	metadata.mods:mods.mods:relatedItem.mods:language.mods:languageTerm.type
1	metadata.mods:mods.mods:relatedItem.mods:language.mods:languageTerm.value
1	metadata.mods:mods.mods:relatedItem.mods:name.1.authorityURI
1	metadata.mods:mods.mods:relatedItem.mods:name.1.mods:role.mods:roleTerm.1.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.1.mods:role.mods:roleTerm.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.1.mods:role.mods:roleTerm.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.1.mods:role.mods:roleTerm.2.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.1.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.1.valueURI
1	metadata.mods:mods.mods:relatedItem.mods:name.1.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:affiliation.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:displayForm.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:nameIdentifier.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:nameIdentifier.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:nameIdentifier.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:nameIdentifier.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:namePart.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:namePart.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:namePart.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:namePart.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.1.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.2.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.mods:role.mods:roleTerm.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.2.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:displayForm.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:nameIdentifier.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:nameIdentifier.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:nameIdentifier.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:nameIdentifier.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:namePart.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:namePart.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:namePart.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:namePart.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.1.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.2.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.mods:role.mods:roleTerm.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.3.type
1	metadata.mods:mods.mods:relatedItem.mods:name.3.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:displayForm.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:nameIdentifier.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:nameIdentifier.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:nameIdentifier.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:nameIdentifier.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:namePart.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:namePart.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:namePart.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:namePart.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.1.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.1.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.1.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.2.authority
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.2.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.mods:role.mods:roleTerm.2.value
1	metadata.mods:mods.mods:relatedItem.mods:name.4.type
1	metadata.mods:mods.mods:relatedItem.mods:name.4.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.1.eventType
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.1.mods:dateModified.encoding
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.1.mods:dateModified.value
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.2.eventType
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.2.mods:dateIssued.encoding
1	metadata.mods:mods.mods:relatedItem.mods:originInfo.2.mods:dateIssued.value
1	metadata.mods:mods.mods:relatedItem.mods:titleInfo.mods:nonSort.value
1	metadata.mods:mods.mods:relatedItem.mods:titleInfo.mods:subTitle.value
1	metadata.mods:mods.mods:relatedItem.mods:titleInfo.mods:title.value
1	metadata.mods:mods.mods:relatedItem.mods:titleInfo.xlink:type
1	metadata.mods:mods.mods:relatedItem.mods:titleInfo.xml:lang
1	metadata.mods:mods.mods:relatedItem.mods:typeOfResource.value
1	metadata.mods:mods.mods:relatedItem.type
1	metadata.mods:mods.mods:relatedItem.xlink:href
1	metadata.mods:mods.mods:relatedItem.xlink:type
1	metadata.mods:mods.mods:subject.mods:topic.1.value
1	metadata.mods:mods.mods:subject.mods:topic.2.authority
1	metadata.mods:mods.mods:subject.mods:topic.2.authorityURI
1	metadata.mods:mods.mods:subject.mods:topic.2.value
1	metadata.mods:mods.mods:subject.mods:topic.2.valueURI
1	metadata.mods:mods.mods:subject.mods:topic.3.value
1	metadata.mods:mods.mods:subject.mods:topic.4.value
1	metadata.mods:mods.mods:subject.mods:topic.value
2	metadata.mods:mods.mods:subject.xlink:type
1	metadata.mods:mods.mods:titleInfo.mods:nonSort.value
1	metadata.mods:mods.mods:titleInfo.mods:subTitle.value
2	metadata.mods:mods.mods:titleInfo.mods:title.value
2	metadata.mods:mods.mods:titleInfo.xlink:type
2	metadata.mods:mods.mods:titleInfo.xml:lang
2	metadata.mods:mods.mods:typeOfResource.value